,true_LocalKey35,pred_LocalKey35,true_PrimaryDegree22,pred_PrimaryDegree22,true_SecondaryDegree22,pred_SecondaryDegree22,true_Inversion4,pred_Inversion4,true_ChordQuality15,pred_ChordQuality15,true_ChordRoot35,pred_ChordRoot35,LocalKey35,PrimaryDegree22,SecondaryDegree22,Inversion4,ChordQuality15,ChordRoot35,Degree,RomanNumeral
656,E-,F,2,1,None,None,0,0,minor triad,minor triad,F,C,False,False,True,True,True,False,False,False
657,E-,F,2,1,None,None,0,0,minor triad,major triad,F,C,False,False,True,True,False,False,False,False
658,E-,F,2,1,None,None,0,0,minor triad,major triad,F,F,False,False,True,True,False,True,False,False
659,E-,F,2,1,None,None,0,0,minor triad,minor triad,F,F,False,False,True,True,True,True,False,False
660,E-,F,2,1,None,None,0,0,minor triad,minor triad,F,F,False,False,True,True,True,True,False,False
661,E-,f,2,1,None,None,0,0,minor triad,minor triad,F,F,False,False,True,True,True,True,False,False
662,E-,f,2,1,None,None,0,0,minor triad,minor triad,F,F,False,False,True,True,True,True,False,False
663,E-,E-,2,1,None,None,0,0,minor triad,major triad,F,F,True,False,True,True,False,True,False,False
664,E-,E-,5,1,None,None,0,0,dominant seventh chord,major triad,B-,E-,True,False,True,True,False,False,False,False
665,E-,E-,5,1,None,None,0,0,dominant seventh chord,major triad,B-,B-,True,False,True,True,False,True,False,False
666,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,B-,True,True,True,True,True,True,True,True
667,E-,E-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,B-,C,True,True,True,True,True,False,True,False
668,E-,c,#7,5,6,None,0,1,diminished seventh chord,dominant seventh chord,B,C,False,False,False,False,False,False,False,False
669,E-,c,#7,5,6,None,0,1,diminished seventh chord,dominant seventh chord,B,C,False,False,False,False,False,False,False,False
670,E-,c,#7,5,6,None,0,1,diminished seventh chord,diminished seventh chord,B,G,False,False,False,False,True,False,False,False
671,E-,C,#7,5,6,None,0,1,diminished seventh chord,diminished seventh chord,B,G,False,False,False,False,True,False,False,False
672,E-,C,6,1,None,None,0,0,minor triad,minor triad,C,C,False,False,True,True,True,True,False,False
673,E-,C,6,1,None,None,0,0,minor triad,minor triad,C,C,False,False,True,True,True,True,False,False
674,E-,c,6,1,None,None,0,0,minor triad,major triad,C,C,False,False,True,True,False,True,False,False
675,E-,c,6,1,None,None,0,0,minor triad,major triad,C,C,False,False,True,True,False,True,False,False
676,E-,c,6,1,None,None,0,0,minor triad,major triad,C,C,False,False,True,True,False,True,False,False
677,E-,c,6,1,None,None,0,0,minor triad,dominant seventh chord,C,C,False,False,True,True,False,True,False,False
678,E-,c,6,1,None,None,0,0,minor triad,dominant seventh chord,C,C,False,False,True,True,False,True,False,False
679,E-,c,6,5,None,None,0,0,minor triad,major triad,C,C,False,False,True,True,False,True,False,False
680,E-,A-,2,5,None,None,1,0,minor seventh chord,major triad,F,A-,False,False,True,False,False,False,False,False
681,E-,A-,2,1,None,None,1,0,minor seventh chord,major triad,F,A-,False,False,True,False,False,False,False,False
682,E-,A-,2,1,None,None,1,0,minor seventh chord,major triad,F,A-,False,False,True,False,False,False,False,False
683,E-,A-,2,1,None,None,1,0,minor seventh chord,major triad,F,A-,False,False,True,False,False,False,False,False
684,E-,A-,2,1,None,None,1,0,minor seventh chord,major triad,F,A-,False,False,True,False,False,False,False,False
685,E-,A-,2,1,None,None,1,0,minor seventh chord,major triad,F,A-,False,False,True,False,False,False,False,False
686,E-,E-,2,5,None,None,1,0,minor seventh chord,dominant seventh chord,F,A-,True,False,True,False,False,False,False,False
687,E-,E-,2,5,None,None,1,0,minor seventh chord,dominant seventh chord,F,E-,True,False,True,False,False,False,False,False
688,E-,E-,1,5,None,None,2,0,major triad,dominant seventh chord,E-,F,True,False,True,False,False,False,False,False
689,E-,E-,1,5,None,None,2,0,major triad,dominant seventh chord,E-,E-,True,False,True,False,False,True,False,False
690,E-,E-,1,1,None,None,2,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
691,E-,E-,1,1,None,None,2,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
692,E-,E-,1,1,None,None,2,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
693,E-,E-,1,1,None,None,2,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
694,E-,E-,1,1,None,None,2,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
695,E-,E-,1,1,None,None,2,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
696,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,E-,True,False,True,True,True,False,False,False
697,E-,E-,5,1,None,None,0,0,major triad,major triad,B-,B-,True,False,True,True,True,True,False,False
698,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
699,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
700,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
701,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
702,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
703,E-,E-,5,5,None,None,0,0,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
704,E-,E-,1,5,None,None,0,0,major triad,major triad,E-,E-,True,False,True,True,True,True,False,False
705,E-,E-,1,5,None,None,0,0,major triad,major triad,E-,E-,True,False,True,True,True,True,False,False
706,E-,E-,1,5,None,None,0,0,major triad,major triad,E-,E-,True,False,True,True,True,True,False,False
707,E-,E-,1,5,None,None,0,0,major triad,major triad,E-,E-,True,False,True,True,True,True,False,False
708,E-,E-,1,5,None,None,0,0,major triad,major triad,E-,E-,True,False,True,True,True,True,False,False
709,E-,E-,1,5,None,None,0,0,major triad,major triad,E-,E-,True,False,True,True,True,True,False,False
710,E-,E-,1,5,None,None,0,0,major triad,major triad,E-,E-,True,False,True,True,True,True,False,False
711,E-,E-,1,5,None,None,0,0,major triad,major triad,E-,E-,True,False,True,True,True,True,False,False
712,E-,E-,1,5,None,None,0,0,major triad,major triad,E-,E-,True,False,True,True,True,True,False,False
713,E-,E-,1,5,None,None,0,0,major triad,major triad,E-,E-,True,False,True,True,True,True,False,False
714,E-,E-,1,5,None,None,0,0,major triad,major triad,E-,E-,True,False,True,True,True,True,False,False
715,E-,E-,1,5,None,None,0,0,major triad,major triad,E-,E-,True,False,True,True,True,True,False,False
716,E-,E-,1,5,None,None,0,0,major triad,major triad,E-,E-,True,False,True,True,True,True,False,False
717,E-,E-,1,5,None,None,0,0,major triad,major triad,E-,E-,True,False,True,True,True,True,False,False
718,E-,E-,1,5,None,None,0,0,major triad,major triad,E-,E-,True,False,True,True,True,True,False,False
719,E-,A-,1,5,None,None,0,0,major triad,major triad,E-,E-,False,False,True,True,True,True,False,False
720,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,True,False,False,False,True,False,False
721,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,True,False,False,False,True,False,False
722,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,True,False,False,False,True,False,False
723,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,True,False,False,False,True,False,False
724,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,True,False,False,False,True,False,False
725,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,True,False,False,False,True,False,False
726,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,True,False,False,False,True,False,False
727,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,True,False,False,False,True,False,False
728,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,True,False,False,False,True,False,False
729,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,True,False,False,False,True,False,False
730,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,True,False,False,False,True,False,False
731,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,True,False,False,False,True,False,False
732,E-,A-,5,1,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,False,False,False,False,True,False,False
733,E-,A-,5,1,4,None,3,0,dominant seventh chord,major triad,E-,D-,False,False,False,False,False,False,False,False
734,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,D-,False,True,False,False,False,False,False,False
735,E-,A-,5,1,4,None,3,0,dominant seventh chord,major triad,E-,A-,False,False,False,False,False,False,False,False
736,E-,A-,4,1,None,None,1,0,major triad,major triad,A-,A-,False,False,True,False,True,True,False,False
737,E-,A-,4,1,None,None,1,0,major triad,major triad,A-,A-,False,False,True,False,True,True,False,False
738,E-,A-,4,1,None,None,1,0,major triad,major triad,A-,A-,False,False,True,False,True,True,False,False
739,E-,A-,4,5,None,None,1,0,major triad,major triad,A-,A-,False,False,True,False,True,True,False,False
740,E-,f,5,5,2,None,3,0,dominant seventh chord,major triad,C,C,False,True,False,False,False,True,False,False
741,E-,f,5,1,2,None,3,0,dominant seventh chord,major triad,C,C,False,False,False,False,False,True,False,False
742,E-,A-,5,1,2,None,3,0,dominant seventh chord,major triad,C,C,False,False,False,False,False,True,False,False
743,E-,A-,5,1,2,None,3,0,dominant seventh chord,major triad,C,C,False,False,False,False,False,True,False,False
744,E-,A-,2,1,None,None,1,0,minor triad,major triad,F,C,False,False,True,False,False,False,False,False
745,E-,A-,2,1,None,None,1,0,minor triad,major triad,F,C,False,False,True,False,False,False,False,False
746,E-,A-,2,1,None,None,1,0,minor triad,dominant seventh chord,F,C,False,False,True,False,False,False,False,False
747,E-,f,2,1,None,None,1,0,minor triad,major triad,F,C,False,False,True,False,False,False,False,False
748,E-,F,6,1,None,None,2,0,minor triad,major triad,C,C,False,False,True,False,False,True,False,False
749,E-,f,6,1,None,None,2,0,minor triad,major triad,C,C,False,False,True,False,False,True,False,False
750,E-,A-,6,1,None,None,2,0,minor triad,major triad,C,C,False,False,True,False,False,True,False,False
751,E-,A-,6,1,None,None,2,0,minor triad,major triad,C,C,False,False,True,False,False,True,False,False
752,E-,A-,2,1,None,None,0,0,minor triad,major triad,F,F,False,False,True,True,False,True,False,False
753,E-,A-,2,1,None,None,0,0,minor triad,major triad,F,F,False,False,True,True,False,True,False,False
754,E-,A-,2,1,None,None,0,0,minor triad,dominant seventh chord,F,F,False,False,True,True,False,True,False,False
755,E-,E-,2,5,None,None,0,0,minor triad,dominant seventh chord,F,F,True,False,True,True,False,True,False,False
756,E-,E-,5,5,5,None,3,0,dominant seventh chord,dominant seventh chord,F,F,True,True,False,False,True,True,False,False
757,E-,E-,5,5,5,None,3,0,dominant seventh chord,dominant seventh chord,F,F,True,True,False,False,True,True,False,False
758,E-,B-,5,5,5,None,3,0,dominant seventh chord,dominant seventh chord,F,F,False,True,False,False,True,True,False,False
759,E-,E-,5,5,5,None,3,0,dominant seventh chord,dominant seventh chord,F,F,True,True,False,False,True,True,False,False
760,E-,E-,5,1,None,None,1,0,major triad,major triad,B-,B-,True,False,True,False,True,True,False,False
761,E-,E-,5,5,None,None,1,0,major triad,major triad,B-,B-,True,True,True,False,True,True,True,False
762,E-,E-,5,5,None,None,1,0,major triad,major triad,B-,B-,True,True,True,False,True,True,True,False
763,E-,E-,5,5,None,None,1,0,major triad,major triad,B-,B-,True,True,True,False,True,True,True,False
764,E-,E-,2,5,None,None,2,0,minor triad,major triad,F,F,True,False,True,False,False,True,False,False
765,E-,E-,2,1,None,None,2,0,minor triad,major triad,F,F,True,False,True,False,False,True,False,False
766,E-,E-,2,1,None,None,2,0,minor triad,major triad,F,F,True,False,True,False,False,True,False,False
767,E-,E-,2,1,None,None,2,0,minor triad,major triad,F,F,True,False,True,False,False,True,False,False
768,E-,A-,5,1,None,None,0,0,minor triad,major triad,B-,B-,False,False,True,True,False,True,False,False
769,E-,E-,5,1,None,None,0,0,minor triad,major triad,B-,B-,True,False,True,True,False,True,False,False
770,E-,E-,5,5,None,None,0,0,minor triad,major triad,B-,B-,True,True,True,True,False,True,True,False
771,E-,E-,5,5,None,None,0,0,minor triad,major triad,B-,E-,True,True,True,True,False,False,True,False
772,E-,E-,7,5,None,None,2,0,diminished triad,major triad,D,E-,True,False,True,False,False,False,False,False
773,E-,E-,7,5,None,None,2,0,diminished triad,major triad,D,A-,True,False,True,False,False,False,False,False
774,E-,E-,7,5,None,None,2,0,diminished triad,major triad,D,E-,True,False,True,False,False,False,False,False
775,E-,E-,7,1,None,None,2,0,diminished triad,major triad,D,E-,True,False,True,False,False,False,False,False
776,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
777,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
778,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
779,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
780,E-,E-,1,1,None,None,1,0,augmented triad,major triad,E-,E-,True,True,True,False,False,True,True,False
781,E-,E-,1,1,None,None,1,0,augmented triad,major triad,E-,E-,True,True,True,False,False,True,True,False
782,E-,A-,1,1,None,None,1,0,augmented triad,major triad,E-,E-,False,True,True,False,False,True,True,False
783,E-,A-,1,1,None,None,1,0,augmented triad,major triad,E-,E-,False,True,True,False,False,True,True,False
784,E-,A-,4,1,None,None,0,0,major triad,major triad,A-,A-,False,False,True,True,True,True,False,False
785,E-,A-,4,1,None,None,0,0,major triad,major triad,A-,A-,False,False,True,True,True,True,False,False
786,E-,A-,4,1,None,None,0,0,major triad,major triad,A-,C,False,False,True,True,True,False,False,False
787,E-,A-,4,1,None,None,0,0,major triad,major triad,A-,C,False,False,True,True,True,False,False,False
788,E-,A-,4,1,None,None,0,0,major triad,major triad,A-,C,False,False,True,True,True,False,False,False
789,E-,A-,4,1,None,None,0,0,major triad,major triad,A-,C,False,False,True,True,True,False,False,False
790,E-,A-,4,1,None,None,0,0,major triad,major triad,A-,C,False,False,True,True,True,False,False,False
791,E-,A-,4,1,None,None,0,0,major triad,major triad,A-,F,False,False,True,True,True,False,False,False
792,E-,E-,5,1,None,None,0,0,dominant seventh chord,major triad,B-,E-,True,False,True,True,False,False,False,False
793,E-,E-,5,1,None,None,0,0,dominant seventh chord,major triad,B-,B-,True,False,True,True,False,True,False,False
794,E-,E-,5,1,None,None,0,0,dominant seventh chord,major triad,B-,E-,True,False,True,True,False,False,False,False
795,E-,E-,5,5,None,None,0,0,dominant seventh chord,major triad,B-,F,True,True,True,True,False,False,True,False
796,E-,E-,5,1,None,None,0,0,dominant seventh chord,major triad,B-,B-,True,False,True,True,False,True,False,False
797,E-,E-,5,1,None,None,0,0,dominant seventh chord,major triad,B-,B-,True,False,True,True,False,True,False,False
798,E-,E-,5,1,None,None,0,0,dominant seventh chord,major triad,B-,E-,True,False,True,True,False,False,False,False
799,E-,B-,5,5,None,None,0,0,dominant seventh chord,major triad,B-,F,False,True,True,True,False,False,True,False
800,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
801,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
802,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
803,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
804,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
805,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
806,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
807,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
808,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
809,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
810,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
811,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
812,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
813,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
814,E-,E-,1,5,None,None,0,0,major triad,major triad,E-,E-,True,False,True,True,True,True,False,False
815,E-,A-,1,1,None,None,0,0,major triad,major triad,E-,E-,False,True,True,True,True,True,True,False
816,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,True,False,False,False,True,False,False
817,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,True,False,False,False,True,False,False
818,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,True,False,False,False,True,False,False
819,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,True,False,False,False,True,False,False
820,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,True,False,False,False,True,False,False
821,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,True,False,False,False,True,False,False
822,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,True,False,False,False,True,False,False
823,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,True,False,False,False,True,False,False
824,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,True,False,False,False,True,False,False
825,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,E-,False,True,False,False,False,True,False,False
826,E-,A-,5,5,4,None,3,0,dominant seventh chord,major triad,E-,D-,False,True,False,False,False,False,False,False
827,E-,A-,5,1,4,None,3,0,dominant seventh chord,major triad,E-,D-,False,False,False,False,False,False,False,False
828,E-,A-,5,1,4,None,3,0,dominant seventh chord,major triad,E-,D-,False,False,False,False,False,False,False,False
829,E-,A-,5,1,4,None,3,0,dominant seventh chord,major triad,E-,D-,False,False,False,False,False,False,False,False
830,E-,A-,5,1,4,None,3,0,dominant seventh chord,major triad,E-,D-,False,False,False,False,False,False,False,False
831,E-,A-,5,1,4,None,3,0,dominant seventh chord,major triad,E-,A-,False,False,False,False,False,False,False,False
832,E-,A-,4,1,None,None,1,0,major triad,major triad,A-,A-,False,False,True,False,True,True,False,False
833,E-,A-,4,1,None,None,1,0,major triad,major triad,A-,A-,False,False,True,False,True,True,False,False
834,E-,A-,4,1,None,None,1,0,major triad,major triad,A-,A-,False,False,True,False,True,True,False,False
835,E-,A-,4,1,None,None,1,0,major triad,major triad,A-,A-,False,False,True,False,True,True,False,False
836,E-,f,5,5,2,None,3,0,dominant seventh chord,major triad,C,C,False,True,False,False,False,True,False,False
837,E-,f,5,1,2,None,3,0,dominant seventh chord,major triad,C,C,False,False,False,False,False,True,False,False
838,E-,A-,5,1,2,None,3,0,dominant seventh chord,major triad,C,C,False,False,False,False,False,True,False,False
839,E-,A-,5,1,2,None,3,0,dominant seventh chord,major triad,C,C,False,False,False,False,False,True,False,False
840,E-,A-,2,1,None,None,1,0,minor triad,major triad,F,C,False,False,True,False,False,False,False,False
841,E-,A-,2,1,None,None,1,0,minor triad,major triad,F,C,False,False,True,False,False,False,False,False
842,E-,A-,2,1,None,None,1,0,minor triad,major triad,F,C,False,False,True,False,False,False,False,False
843,E-,f,2,1,None,None,1,0,minor triad,major triad,F,C,False,False,True,False,False,False,False,False
844,E-,C,6,1,None,None,2,0,minor triad,major triad,C,C,False,False,True,False,False,True,False,False
845,E-,f,6,1,None,None,2,0,minor triad,major triad,C,C,False,False,True,False,False,True,False,False
846,E-,A-,6,1,None,None,2,0,minor triad,major triad,C,C,False,False,True,False,False,True,False,False
847,E-,A-,6,1,None,None,2,0,minor triad,major triad,C,C,False,False,True,False,False,True,False,False
848,E-,A-,2,1,None,None,0,0,minor triad,major triad,F,F,False,False,True,True,False,True,False,False
849,E-,A-,2,1,None,None,0,0,minor triad,major triad,F,F,False,False,True,True,False,True,False,False
850,E-,A-,2,1,None,None,0,0,minor triad,dominant seventh chord,F,F,False,False,True,True,False,True,False,False
851,E-,E-,2,5,None,None,0,0,minor triad,dominant seventh chord,F,F,True,False,True,True,False,True,False,False
852,E-,E-,5,5,5,None,3,0,dominant seventh chord,dominant seventh chord,F,F,True,True,False,False,True,True,False,False
853,E-,E-,5,5,5,None,3,0,dominant seventh chord,dominant seventh chord,F,F,True,True,False,False,True,True,False,False
854,E-,B-,5,5,5,None,3,0,dominant seventh chord,dominant seventh chord,F,F,False,True,False,False,True,True,False,False
855,E-,E-,5,5,5,None,3,0,dominant seventh chord,dominant seventh chord,F,F,True,True,False,False,True,True,False,False
856,E-,E-,5,1,None,None,1,0,major triad,major triad,B-,B-,True,False,True,False,True,True,False,False
857,E-,E-,5,5,None,None,1,0,major triad,major triad,B-,B-,True,True,True,False,True,True,True,False
858,E-,E-,5,5,None,None,1,0,major triad,major triad,B-,B-,True,True,True,False,True,True,True,False
859,E-,E-,5,5,None,None,1,0,major triad,major triad,B-,B-,True,True,True,False,True,True,True,False
860,E-,E-,2,5,None,None,2,0,minor triad,major triad,F,C,True,False,True,False,False,False,False,False
861,E-,E-,2,1,None,None,2,0,minor triad,major triad,F,F,True,False,True,False,False,True,False,False
862,E-,E-,2,1,None,None,2,0,minor triad,major triad,F,F,True,False,True,False,False,True,False,False
863,E-,A-,2,5,None,None,2,0,minor triad,major triad,F,F,False,False,True,False,False,True,False,False
864,E-,A-,5,1,None,None,0,0,minor triad,major triad,B-,B-,False,False,True,True,False,True,False,False
865,E-,A-,5,1,None,None,0,0,minor triad,major triad,B-,B-,False,False,True,True,False,True,False,False
866,E-,E-,5,5,None,None,0,0,minor triad,major triad,B-,B-,True,True,True,True,False,True,True,False
867,E-,E-,5,5,None,None,0,0,minor triad,major triad,B-,E-,True,True,True,True,False,False,True,False
868,E-,E-,7,5,None,None,2,0,diminished triad,major triad,D,E-,True,False,True,False,False,False,False,False
869,E-,E-,7,5,None,None,2,0,diminished triad,major triad,D,A-,True,False,True,False,False,False,False,False
870,E-,E-,7,5,None,None,2,0,diminished triad,major triad,D,E-,True,False,True,False,False,False,False,False
871,E-,E-,7,5,None,None,2,0,diminished triad,major triad,D,A-,True,False,True,False,False,False,False,False
872,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
873,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
874,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
875,E-,E-,1,1,None,None,1,0,major triad,major triad,E-,E-,True,True,True,False,True,True,True,False
876,E-,E-,#7,1,2,None,1,0,diminished triad,major triad,E,E-,True,False,False,False,False,False,False,False
877,E-,A-,#7,1,2,None,1,0,diminished triad,major triad,E,E-,False,False,False,False,False,False,False,False
878,E-,A-,#7,1,2,None,1,0,diminished triad,major triad,E,E-,False,False,False,False,False,False,False,False
879,E-,A-,#7,1,2,None,1,0,diminished triad,major triad,E,A-,False,False,False,False,False,False,False,False
880,E-,A-,2,1,None,None,1,0,minor triad,major triad,F,A-,False,False,True,False,False,False,False,False
881,E-,A-,2,1,None,None,1,0,minor triad,major triad,F,A-,False,False,True,False,False,False,False,False
882,E-,A-,2,1,None,None,1,0,minor triad,major triad,F,A-,False,False,True,False,False,False,False,False
883,E-,A-,2,1,None,None,1,0,minor triad,major triad,F,A-,False,False,True,False,False,False,False,False
884,E-,A-,2,1,None,None,1,0,minor triad,major triad,F,A-,False,False,True,False,False,False,False,False
885,E-,A-,2,1,None,None,1,0,minor triad,major triad,F,A-,False,False,True,False,False,False,False,False
886,E-,A-,2,5,None,None,1,0,minor triad,major triad,F,A-,False,False,True,False,False,False,False,False
887,E-,A-,2,5,None,None,1,0,minor triad,major triad,F,A-,False,False,True,False,False,False,False,False
888,E-,E-,5,5,None,None,0,0,dominant seventh chord,major triad,B-,E-,True,True,True,True,False,False,True,False
889,E-,E-,5,5,None,None,0,0,dominant seventh chord,major triad,B-,E-,True,True,True,True,False,False,True,False
890,E-,E-,5,5,None,None,0,0,dominant seventh chord,major triad,B-,A-,True,True,True,True,False,False,True,False
891,E-,E-,5,5,None,None,0,0,dominant seventh chord,major triad,B-,E-,True,True,True,True,False,False,True,False
892,E-,E-,5,5,None,None,0,0,dominant seventh chord,major triad,B-,B-,True,True,True,True,False,True,True,False
893,E-,E-,5,5,None,None,0,0,dominant seventh chord,major triad,B-,E-,True,True,True,True,False,False,True,False
894,E-,E-,5,5,None,None,0,0,dominant seventh chord,major triad,B-,A-,True,True,True,True,False,False,True,False
895,E-,E-,5,1,None,None,0,0,dominant seventh chord,major triad,B-,E-,True,False,True,True,False,False,False,False
896,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
897,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
898,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
899,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
900,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
901,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,C,True,True,True,True,True,False,True,False
902,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,C,True,True,True,True,True,False,True,False
903,E-,A-,1,1,None,None,0,0,major triad,major triad,E-,C,False,True,True,True,True,False,True,False
904,E-,c,6,1,None,None,0,0,minor triad,major triad,C,C,False,False,True,True,False,True,False,False
905,E-,c,6,1,None,None,0,0,minor triad,major triad,C,C,False,False,True,True,False,True,False,False
906,E-,A-,6,1,None,None,0,0,minor triad,major triad,C,C,False,False,True,True,False,True,False,False
907,E-,A-,6,1,None,None,0,0,minor triad,major triad,C,C,False,False,True,True,False,True,False,False
908,E-,A-,6,1,None,None,0,0,minor triad,major triad,C,C,False,False,True,True,False,True,False,False
909,E-,A-,6,1,None,None,0,0,minor triad,major triad,C,C,False,False,True,True,False,True,False,False
910,E-,A-,6,1,None,None,0,0,minor triad,major triad,C,A-,False,False,True,True,False,False,False,False
911,E-,A-,6,1,None,None,0,0,minor triad,major triad,C,A-,False,False,True,True,False,False,False,False
912,E-,A-,2,1,None,None,1,0,minor seventh chord,major triad,F,A-,False,False,True,False,False,False,False,False
913,E-,A-,2,1,None,None,1,0,minor seventh chord,major triad,F,A-,False,False,True,False,False,False,False,False
914,E-,A-,2,1,None,None,1,0,minor seventh chord,major triad,F,A-,False,False,True,False,False,False,False,False
915,E-,A-,2,1,None,None,1,0,minor seventh chord,major triad,F,A-,False,False,True,False,False,False,False,False
916,E-,A-,2,1,None,None,1,0,minor seventh chord,major triad,F,A-,False,False,True,False,False,False,False,False
917,E-,A-,2,1,None,None,1,0,minor seventh chord,major triad,F,A-,False,False,True,False,False,False,False,False
918,E-,E-,2,1,None,None,1,0,minor seventh chord,major triad,F,A-,True,False,True,False,False,False,False,False
919,E-,E-,2,1,None,None,1,0,minor seventh chord,major triad,F,E-,True,False,True,False,False,False,False,False
920,E-,E-,5,1,None,None,0,0,dominant seventh chord,major triad,B-,B-,True,False,True,True,False,True,False,False
921,E-,E-,5,1,None,None,0,0,dominant seventh chord,major triad,B-,B-,True,False,True,True,False,True,False,False
922,E-,E-,5,1,None,None,0,0,dominant seventh chord,major triad,B-,B-,True,False,True,True,False,True,False,False
