,true_LocalKey35,pred_LocalKey35,true_PrimaryDegree22,pred_PrimaryDegree22,true_SecondaryDegree22,pred_SecondaryDegree22,true_Inversion4,pred_Inversion4,true_ChordQuality15,pred_ChordQuality15,true_ChordRoot35,pred_ChordRoot35,true_Bass35,pred_Bass35,true_RomanNumeral76,pred_RomanNumeral76,true_TonicizedKey35,pred_TonicizedKey35,true_PitchClassSet94,pred_PitchClassSet94,true_HarmonicRhythm2,pred_HarmonicRhythm2,LocalKey35,PrimaryDegree22,SecondaryDegree22,Inversion4,ChordQuality15,ChordRoot35,Bass35,RomanNumeral76,TonicizedKey35,PitchClassSet94,HarmonicRhythm2,Degree,RomanNumeral
1501,B-,B-,1,1,None,None,1,0,major triad,minor triad,B-,E-,D,B-,I,I,B-,B-,"(2, 5, 10)","(3, 7, 10)",False,False,True,True,True,False,False,False,False,True,True,False,True,True,False
1502,B-,B-,1,1,None,None,1,0,major triad,minor triad,B-,E-,D,B-,I,I,B-,B-,"(2, 5, 10)","(2, 7, 10)",False,False,True,True,True,False,False,False,False,True,True,False,True,True,False
1503,B-,B-,1,1,None,None,1,0,major triad,major triad,B-,E-,D,B-,I,I,B-,B-,"(2, 5, 10)","(2, 7, 10)",False,False,True,True,True,False,True,False,False,True,True,False,True,True,False
1504,B-,B-,4,1,None,None,1,0,major triad,major triad,E-,E-,G,B-,IV,I,B-,B-,"(3, 7, 10)","(3, 7, 10)",True,False,True,False,True,False,True,True,False,False,True,True,False,False,False
1505,B-,B-,4,1,None,None,1,0,major triad,major triad,E-,E-,G,B-,IV,I,B-,B-,"(3, 7, 10)","(3, 7, 10)",False,False,True,False,True,False,True,True,False,False,True,True,True,False,False
1506,B-,B-,4,1,None,None,1,0,major triad,major triad,E-,E-,G,B-,IV,I,B-,B-,"(3, 7, 10)","(3, 7, 10)",False,False,True,False,True,False,True,True,False,False,True,True,True,False,False
1507,B-,B-,4,1,None,None,1,0,major triad,major triad,E-,E-,G,B-,IV,I,B-,B-,"(3, 7, 10)","(3, 7, 10)",False,False,True,False,True,False,True,True,False,False,True,True,True,False,False
1508,B-,B-,4,1,None,None,0,0,major triad,major triad,E-,E-,E-,B-,IV,I,B-,B-,"(3, 7, 10)","(3, 7, 10)",True,False,True,False,True,True,True,True,False,False,True,True,False,False,False
1509,B-,B-,4,1,None,None,0,0,major triad,major triad,E-,E-,E-,B-,IV,I,B-,B-,"(3, 7, 10)","(3, 7, 10)",False,False,True,False,True,True,True,True,False,False,True,True,True,False,False
1510,B-,B-,4,1,None,None,0,0,major triad,major triad,E-,E-,E-,B-,IV,I,B-,B-,"(3, 7, 10)","(3, 7, 10)",False,False,True,False,True,True,True,True,False,False,True,True,True,False,False
1511,B-,B-,4,1,None,None,0,0,major triad,major triad,E-,E-,E-,B-,IV,I,B-,B-,"(3, 7, 10)","(3, 7, 10)",False,False,True,False,True,True,True,True,False,False,True,True,True,False,False
1512,B-,B-,4,1,None,None,0,0,major triad,major triad,E-,E-,E-,B-,IV,I,B-,B-,"(3, 7, 10)","(3, 7, 10)",True,False,True,False,True,True,True,True,False,False,True,True,False,False,False
1513,B-,B-,4,1,None,None,0,0,major triad,major triad,E-,E-,E-,B-,IV,I,B-,B-,"(3, 7, 10)","(3, 7, 10)",False,False,True,False,True,True,True,True,False,False,True,True,True,False,False
1514,B-,B-,4,1,None,None,0,0,major triad,major triad,E-,E-,E-,B-,IV,I,B-,B-,"(3, 7, 10)","(3, 7, 10)",False,False,True,False,True,True,True,True,False,False,True,True,True,False,False
1515,B-,B-,4,1,None,None,0,0,major triad,major triad,E-,E-,E-,B-,IV,I,B-,B-,"(3, 7, 10)","(3, 7, 10)",False,False,True,False,True,True,True,True,False,False,True,True,True,False,False
1516,B-,B-,2,1,None,None,0,0,minor triad,major triad,C,E-,C,B-,ii,I,B-,B-,"(0, 3, 7)","(3, 7, 10)",True,False,True,False,True,True,False,False,False,False,True,False,False,False,False
1517,B-,B-,2,1,None,None,0,0,minor triad,major triad,C,E-,C,B-,ii,I,B-,B-,"(0, 3, 7)","(3, 7, 10)",False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
1518,B-,B-,2,1,None,None,0,0,minor triad,major triad,C,E-,C,B-,ii,I,B-,B-,"(0, 3, 7)","(3, 7, 10)",False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
1519,B-,B-,2,1,None,None,0,0,minor triad,major triad,C,E-,C,B-,ii,I,B-,B-,"(0, 3, 7)","(3, 7, 10)",False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
1520,B-,B-,4,1,None,None,0,0,major triad,major triad,E-,E-,E-,B-,IV,I,B-,B-,"(3, 7, 10)","(3, 7, 10)",True,False,True,False,True,True,True,True,False,False,True,True,False,False,False
1521,B-,B-,4,1,None,None,0,0,major triad,major triad,E-,E-,E-,B-,IV,I,B-,B-,"(3, 7, 10)","(3, 7, 10)",False,False,True,False,True,True,True,True,False,False,True,True,True,False,False
1522,B-,B-,4,1,None,None,0,0,major triad,major triad,E-,E-,E-,B-,IV,I,B-,B-,"(3, 7, 10)","(3, 7, 10)",False,False,True,False,True,True,True,True,False,False,True,True,True,False,False
1523,B-,B-,4,1,None,None,0,0,major triad,major triad,E-,E-,E-,B-,IV,I,B-,B-,"(3, 7, 10)","(3, 7, 10)",False,False,True,False,True,True,True,True,False,False,True,True,True,False,False
1524,B-,B-,2,1,None,None,0,0,minor triad,major triad,C,E-,C,B-,ii,I,B-,B-,"(0, 3, 7)","(3, 7, 10)",True,False,True,False,True,True,False,False,False,False,True,False,False,False,False
1525,B-,B-,2,1,None,None,0,0,minor triad,major triad,C,E-,C,B-,ii,I,B-,B-,"(0, 3, 7)","(3, 7, 10)",False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
1526,B-,B-,2,1,None,None,0,0,minor triad,major triad,C,E-,C,B-,ii,I,B-,B-,"(0, 3, 7)","(3, 7, 10)",False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
1527,B-,B-,2,1,None,None,0,0,minor triad,major triad,C,E-,C,B-,ii,I,B-,B-,"(0, 3, 7)","(3, 7, 10)",False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
1528,B-,B-,4,1,None,None,0,0,major triad,major triad,E-,E-,E-,B-,IV,I,B-,B-,"(3, 7, 10)","(3, 7, 10)",True,False,True,False,True,True,True,True,False,False,True,True,False,False,False
1529,B-,B-,4,1,None,None,0,0,major triad,major triad,E-,E-,E-,B-,IV,I,B-,B-,"(3, 7, 10)","(3, 7, 10)",False,False,True,False,True,True,True,True,False,False,True,True,True,False,False
1530,B-,B-,4,1,None,None,0,0,major triad,dominant seventh chord,E-,E-,E-,B-,IV,I,B-,B-,"(3, 7, 10)","(3, 7, 10)",False,False,True,False,True,True,False,True,False,False,True,True,True,False,False
1531,B-,B-,4,1,None,None,0,0,major triad,dominant seventh chord,E-,E-,E-,B-,IV,V7,B-,B-,"(3, 7, 10)","(3, 7, 10)",False,False,True,False,True,True,False,True,False,False,True,True,True,False,False
1532,B-,B-,2,5,None,None,0,0,minor triad,dominant seventh chord,C,E-,C,B-,ii,V7,B-,B-,"(0, 3, 7)","(3, 7, 10)",True,False,True,False,True,True,False,False,False,False,True,False,False,False,False
1533,B-,B-,2,5,None,None,0,0,minor triad,dominant seventh chord,C,E-,C,B-,ii,V7,B-,B-,"(0, 3, 7)","(0, 3, 5, 9)",False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
1534,B-,B-,2,5,None,None,0,0,minor triad,dominant seventh chord,C,F,C,B-,ii,V7,B-,B-,"(0, 3, 7)","(0, 3, 5, 9)",False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
1535,B-,B-,2,5,None,None,0,0,minor triad,dominant seventh chord,C,F,C,F,ii,V7,B-,B-,"(0, 3, 7)","(0, 3, 5, 9)",False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
1536,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",True,False,True,True,True,True,True,True,True,True,True,True,False,True,True
1537,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1538,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1539,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1540,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1541,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1542,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1543,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1544,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1545,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1546,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1547,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1548,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1549,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1550,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1551,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1552,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1553,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1554,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1555,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1556,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1557,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1558,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1559,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1560,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1561,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1562,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1563,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1564,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1565,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1566,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1567,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1568,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1569,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1570,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1571,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1572,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1573,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1574,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1575,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1576,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1577,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1578,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1579,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1580,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1581,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1582,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1583,B-,B-,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F,F,F,F,V7,V7,B-,B-,"(0, 3, 5, 9)","(0, 3, 5, 9)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1584,B-,B-,1,1,None,None,0,0,major triad,minor triad,B-,B-,B-,B-,I,i,B-,b-,"(2, 5, 10)","(1, 5, 10)",True,True,True,True,True,True,False,True,True,False,False,False,True,True,False
1585,B-,b-,1,1,None,None,0,0,major triad,minor triad,B-,B-,B-,B-,I,i,B-,b-,"(2, 5, 10)","(1, 5, 10)",False,False,False,True,True,True,False,True,True,False,False,False,True,True,False
1586,B-,b-,1,1,None,None,0,0,major triad,minor triad,B-,B-,B-,B-,I,i,B-,b-,"(2, 5, 10)","(1, 5, 10)",False,False,False,True,True,True,False,True,True,False,False,False,True,True,False
1587,B-,b-,1,1,None,None,0,0,major triad,minor triad,B-,B-,B-,B-,I,i,B-,b-,"(2, 5, 10)","(1, 5, 10)",False,False,False,True,True,True,False,True,True,False,False,False,True,True,False
1588,B-,b-,1,1,None,None,0,0,major triad,minor triad,B-,B-,B-,B-,I,i,B-,b-,"(2, 5, 10)","(1, 5, 10)",False,False,False,True,True,True,False,True,True,False,False,False,True,True,False
1589,B-,b-,1,1,None,None,0,0,major triad,minor triad,B-,B-,B-,B-,I,i,B-,b-,"(2, 5, 10)","(1, 5, 10)",False,False,False,True,True,True,False,True,True,False,False,False,True,True,False
1590,B-,b-,1,1,None,None,0,0,major triad,minor triad,B-,B-,B-,B-,I,i,B-,b-,"(2, 5, 10)","(1, 5, 10)",False,False,False,True,True,True,False,True,True,False,False,False,True,True,False
1591,B-,b-,1,1,None,None,0,0,major triad,minor triad,B-,B-,B-,B-,I,i,B-,b-,"(2, 5, 10)","(1, 5, 10)",False,False,False,True,True,True,False,True,True,False,False,False,True,True,False
1592,B-,b-,1,1,None,None,0,0,major triad,minor triad,B-,B-,B-,B-,I,i,B-,b-,"(2, 5, 10)","(1, 5, 10)",False,False,False,True,True,True,False,True,True,False,False,False,True,True,False
1593,B-,b-,1,1,None,None,0,0,major triad,minor triad,B-,B-,B-,B-,I,i,B-,b-,"(2, 5, 10)","(1, 5, 10)",False,False,False,True,True,True,False,True,True,False,False,False,True,True,False
1594,B-,b-,1,1,None,None,0,0,major triad,minor triad,B-,B-,B-,B-,I,i,B-,b-,"(2, 5, 10)","(1, 5, 10)",False,False,False,True,True,True,False,True,True,False,False,False,True,True,False
1595,B-,b-,1,1,None,None,0,0,major triad,minor triad,B-,B-,B-,B-,I,i,B-,b-,"(2, 5, 10)","(1, 5, 10)",False,False,False,True,True,True,False,True,True,False,False,False,True,True,False
1596,B-,b-,1,1,None,None,0,0,major triad,minor triad,B-,B-,B-,B-,I,i,B-,b-,"(2, 5, 10)","(1, 5, 10)",False,False,False,True,True,True,False,True,True,False,False,False,True,True,False
1597,B-,b-,1,1,None,None,0,0,major triad,minor triad,B-,B-,B-,B-,I,i,B-,b-,"(2, 5, 10)","(1, 5, 10)",False,False,False,True,True,True,False,True,True,False,False,False,True,True,False
1598,B-,b-,1,1,None,None,0,0,major triad,minor triad,B-,B-,B-,B-,I,i,B-,b-,"(2, 5, 10)","(1, 5, 10)",False,False,False,True,True,True,False,True,True,False,False,False,True,True,False
1599,B-,b-,1,1,None,None,0,0,major triad,minor triad,B-,B-,B-,B-,I,i,B-,b-,"(2, 5, 10)","(1, 5, 10)",False,False,False,True,True,True,False,True,True,False,False,False,True,True,False
1600,f,b-,6,1,None,None,0,0,major triad,minor triad,D-,B-,D-,B-,VI,i,f,b-,"(1, 5, 8)","(1, 5, 10)",True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
1601,f,b-,6,1,None,None,0,0,major triad,minor triad,D-,B-,D-,B-,VI,i,f,b-,"(1, 5, 8)","(1, 5, 10)",False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
1602,f,b-,6,1,None,None,0,0,major triad,minor triad,D-,B-,D-,B-,VI,i,f,b-,"(1, 5, 8)","(1, 5, 10)",False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
1603,f,b-,6,1,None,None,0,0,major triad,minor triad,D-,B-,D-,B-,VI,i,f,b-,"(1, 5, 8)","(1, 5, 10)",False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
1604,f,b-,6,1,None,None,0,0,major triad,minor triad,D-,B-,D-,B-,VI,i,f,b-,"(1, 5, 8)","(1, 5, 10)",False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
1605,f,b-,6,1,None,None,0,0,major triad,minor triad,D-,B-,D-,B-,VI,i,f,b-,"(1, 5, 8)","(1, 5, 10)",False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
1606,f,b-,6,1,None,None,0,0,major triad,minor triad,D-,B-,D-,B-,VI,i,f,b-,"(1, 5, 8)","(1, 5, 10)",False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
1607,f,b-,6,1,None,None,0,0,major triad,minor triad,D-,B-,D-,B-,VI,i,f,b-,"(1, 5, 8)","(1, 5, 10)",False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
1608,f,b-,6,1,None,None,0,0,major triad,minor triad,D-,B-,D-,B-,VI,i,f,b-,"(1, 5, 8)","(1, 5, 10)",False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
1609,f,b-,6,1,None,None,0,0,major triad,minor triad,D-,B-,D-,B-,VI,i,f,f,"(1, 5, 8)","(1, 5, 10)",False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
1610,f,b-,6,1,None,None,0,0,major triad,minor triad,D-,B-,D-,B-,VI,i,f,f,"(1, 5, 8)","(1, 5, 10)",False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
1611,f,b-,6,1,None,None,0,0,major triad,minor triad,D-,B-,D-,B-,VI,i,f,f,"(1, 5, 8)","(1, 5, 10)",False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
1612,f,E-,6,1,None,None,0,0,major triad,minor triad,D-,B-,D-,B-,VI,i,f,f,"(1, 5, 8)","(1, 5, 10)",False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
1613,f,E-,6,1,None,None,0,0,major triad,minor triad,D-,B-,D-,B-,VI,i,f,f,"(1, 5, 8)","(1, 5, 10)",False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
1614,f,E-,6,1,None,None,0,0,major triad,minor triad,D-,B-,D-,B-,VI,i,f,f,"(1, 5, 8)","(1, 5, 10)",False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
1615,f,E-,6,5,None,None,0,0,major triad,minor triad,D-,C,D-,B-,VI,V7,f,f,"(1, 5, 8)","(1, 5, 10)",False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
1616,f,B-,6,5,None,None,0,0,major triad,dominant seventh chord,D-,C,D-,B-,VI,V7,f,f,"(1, 5, 8)","(0, 4, 7, 10)",False,True,False,False,True,True,False,False,False,False,True,False,False,False,False
1617,f,B-,6,5,None,None,0,1,major triad,dominant seventh chord,D-,C,D-,E,VI,V7,f,f,"(1, 5, 8)","(0, 4, 7, 10)",False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1618,f,B-,6,5,None,None,0,1,major triad,dominant seventh chord,D-,C,D-,E,VI,V7,f,f,"(1, 5, 8)","(0, 4, 7, 10)",False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1619,f,B-,6,5,None,None,0,1,major triad,dominant seventh chord,D-,C,D-,E,VI,V7,f,f,"(1, 5, 8)","(0, 4, 7, 10)",False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1620,f,B-,6,5,None,None,0,1,major triad,dominant seventh chord,D-,C,D-,E,VI,V7,f,f,"(1, 5, 8)","(0, 4, 7, 10)",False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1621,f,B-,6,5,None,None,0,1,major triad,dominant seventh chord,D-,C,D-,E,VI,V7,f,f,"(1, 5, 8)","(0, 4, 7, 10)",False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1622,f,B-,6,5,None,None,0,1,major triad,dominant seventh chord,D-,C,D-,E,VI,V7,f,f,"(1, 5, 8)","(0, 4, 7, 10)",False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1623,f,B-,6,5,None,None,0,1,major triad,dominant seventh chord,D-,C,D-,E,VI,V7,f,f,"(1, 5, 8)","(0, 4, 7, 10)",False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1624,f,f,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,C,C,E,E,V7,V7,f,f,"(0, 4, 7, 10)","(0, 4, 7, 10)",True,False,True,True,True,True,True,True,True,True,True,True,False,True,True
1625,f,f,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,C,C,E,E,V7,V7,f,f,"(0, 4, 7, 10)","(0, 4, 7, 10)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
